1000	300
1098.5	304.08
1206.8	308.16
1325.7	312.24
1456.3	316.33
1599.9	320.41
1757.5	324.49
1930.7	328.57
2121	332.65
2330	336.73
2559.5	340.82
2811.8	344.9
3088.8	348.98
3393.2	353.06
3727.6	357.14
4094.9	361.22
4498.4	365.31
4941.7	369.39
5428.7	373.47
5963.6	377.55
6551.3	381.63
7196.9	385.71
7906	389.8
8685.1	393.88
9541	397.96
10481	402.04
11514	406.12
12649	410.2
13895	414.29
15264	418.37
16768	422.45
18421	426.53
20236	430.61
22230	434.69
24421	438.78
26827	442.86
29471	446.94
32375	451.02
35565	455.1
39069	459.18
42919	463.27
47149	467.35
51795	471.43
56899	475.51
62506	479.59
68665	483.67
75431	487.76
82864	491.84
91030	495.92
1e+05	500
