548.05	2.2146e-27
549.02	9.9359e-29
549.37	7.9921e-28
549.42	1.9502e-27
549.87	2.8748e-27
549.88	0.35261
550.62	1.0082e-26
550.75	0.30001
551.2	0.31829
551.22	0.27153
551.25	1.3502e-25
551.46	9.0511e-27
551.62	4.2774e-26
551.63	0.42057
551.9	3.6957e-28
552.32	0.36145
553.07	0.24695
553.25	0.34342
553.38	0.44072
553.7	0.34597
557.34	2.6058e-27
557.85	3.0333e-27
558.02	1.3164e-27
558.11	9.7312e-27
558.16	0.0092085
558.22	0.074945
558.35	0.17444
558.87	0.1604
558.97	1.1111e-26
559.15	2.3386e-29
559.16	0.0011316
559.47	3.5749e-27
559.53	3.5368e-26
559.57	0.0075467
559.93	0.15321
560	0.024573
560	2.52e-21
560.1	7.0925e-26
560.12	0.00088729
560.61	0.15696
560.86	4.3766e-28
560.89	1.4131e-25
560.89	0.00039225
561	0.063722
561.3	7.8971e-27
561.45	0.022177
561.53	1.1853e-26
561.69	0.031946
561.78	1.51e-26
561.78	1.7805e-26
561.81	0.0077455
562	5.5517e-25
562	0.00032999
562.07	0.052337
562.35	2.7062e-26
562.41	2.3375e-25
562.44	0.0049634
562.46	0.016028
562.66	1.1811e-27
562.79	0.032707
563.02	1.269e-25
563.08	0.0055505
563.25	4.0753e-27
563.26	0.0026597
563.46	9.1337e-26
563.48	0.0026059
563.66	2.6626e-27
563.79	4.1737e-27
563.83	0.0057923
563.94	2.6981e-27
563.98	0.0035404
564	0.003154
564.03	1.3066e-25
564.5	3.3131e-27
564.51	2.9896e-26
564.62	1.2121e-27
564.67	0.035177
564.71	0.040953
564.76	2.0737e-27
564.84	8.9937e-28
564.86	0.0035586
565.35	0.025444
565.39	1.3995e-27
565.4	2.6545e-27
565.48	4.2609e-27
565.83	9.8081e-26
565.86	0.0072738
565.94	0.051597
566.02	7.1176e-26
566.11	0.22425
566.2	0.091843
566.39	0.63082
566.66	7.5737e-28
566.67	1.5293e-26
566.69	0.0057854
566.88	6.7504e-28
567.16	0.0623
567.3	1.6725e-25
567.32	0.50144
567.73	0.5488
567.83	0.43469
568.33	1.7631e-27
568.67	2.1625e-25
568.71	0.032346
568.75	0.43172
569.17	0.30937
569.3	3.0514e-27
569.35	0.0099818
570.46	2.5261e-26
570.52	0.01341
570.76	1.2751e-28
571.4	2.0976e-26
571.53	0.017383
571.56	0.13102
571.63	8.2785e-27
572.01	7.4702e-28
572.24	0.23037
572.33	9.4605e-28
572.64	5.7656e-28
572.75	0.13999
572.83	6.8982e-26
572.9	0.117
573.08	3.4913e-28
573.14	7.5897e-27
573.3	4.758e-27
573.32	0.019042
573.4	3.0089e-26
573.56	0.031585
573.73	0.013037
574.08	0.27326
574.16	1.6843e-26
574.16	2.4138e-26
574.17	7.2486e-28
574.25	0.31556
574.6	0.30168
574.62	2.5863e-27
574.73	0.20398
574.87	7.3943e-26
575.01	0.038715
575.21	0.36502
575.21	0.18943
575.64	1.1847e-26
575.77	0.25513
576.25	4.8035e-27
576.39	0.10789
576.53	1.0739e-27
577.01	0.15806
577.15	5.8961e-27
577.32	0.067922
577.37	0.22065
577.68	2.3537e-28
578.33	0.083472
579.03	8.4101e-27
579.05	0.0059341
579.1	4.1188e-28
579.17	0.023756
579.73	1.7094e-26
