552.01	0.80008	0.82279
552.07	0.79867	0.82127
552.13	0.79761	0.82012
552.19	0.79698	0.81941
552.25	0.79686	0.81922
552.31	0.79733	0.81964
552.37	0.79848	0.82074
552.43	0.80037	0.82259
552.49	0.80301	0.82522
552.55	0.80639	0.8286
552.61	0.81044	0.83268
552.67	0.81503	0.83732
552.73	0.81996	0.84232
552.79	0.825	0.84743
552.85	0.82984	0.85235
552.91	0.83414	0.85671
552.97	0.83752	0.86014
553.03	0.83961	0.86224
553.09	0.84001	0.86259
553.15	0.83834	0.86084
553.21	0.83427	0.85662
553.27	0.82753	0.84967
553.33	0.81793	0.83978
553.39	0.80537	0.82687
553.45	0.78989	0.81096
553.51	0.7716	0.79218
553.57	0.75078	0.77079
553.63	0.72775	0.74714
553.69	0.70292	0.72165
553.75	0.67675	0.69477
553.81	0.64969	0.66698
553.87	0.62217	0.63872
553.93	0.59461	0.61042
553.99	0.56734	0.58243
554.05	0.54067	0.55505
554.11	0.51483	0.52852
554.17	0.48998	0.50301
554.23	0.46625	0.47865
554.29	0.44371	0.45551
554.35	0.4224	0.43364
554.41	0.40233	0.41304
554.47	0.38349	0.3937
554.53	0.36584	0.37558
554.59	0.34934	0.35865
554.65	0.33394	0.34284
554.71	0.31959	0.3281
554.77	0.30622	0.31438
554.83	0.29378	0.3016
554.89	0.28221	0.28972
554.95	0.27146	0.27867
555.02	0.26146	0.26841
555.08	0.25218	0.25887
555.14	0.24357	0.25002
555.2	0.23557	0.24181
555.26	0.22816	0.23419
555.32	0.2213	0.22713
555.38	0.21494	0.2206
555.44	0.20906	0.21455
555.5	0.20364	0.20897
555.56	0.19864	0.20382
555.62	0.19405	0.19909
555.68	0.18984	0.19475
555.74	0.18599	0.19079
555.8	0.18249	0.18718
555.86	0.17932	0.18391
555.92	0.17648	0.18097
555.98	0.17395	0.17835
556.04	0.17172	0.17604
556.1	0.16978	0.17403
556.16	0.16814	0.17232
556.22	0.16678	0.1709
556.28	0.16571	0.16977
556.34	0.16492	0.16893
556.4	0.16441	0.16838
556.46	0.16419	0.16812
556.52	0.16426	0.16816
556.58	0.16462	0.16849
556.64	0.16527	0.16913
556.7	0.16624	0.17008
556.76	0.16752	0.17135
556.82	0.16912	0.17295
556.88	0.17105	0.17489
556.94	0.17332	0.17717
557	0.17594	0.17981
557.06	0.17891	0.18281
557.12	0.18225	0.18617
557.18	0.18594	0.1899
557.24	0.18999	0.194
557.3	0.1944	0.19846
557.36	0.19915	0.20326
557.42	0.20421	0.20838
557.48	0.20956	0.2138
557.54	0.21515	0.21945
557.6	0.22092	0.2253
557.66	0.22681	0.23126
557.72	0.23274	0.23726
557.78	0.23861	0.2432
557.84	0.24432	0.24898
557.9	0.24977	0.2545
557.96	0.25486	0.25966
558.02	0.25951	0.26435
558.08	0.26363	0.26852
558.14	0.26718	0.27211
558.2	0.27015	0.27511
558.26	0.27253	0.2775
558.32	0.27435	0.27934
558.38	0.27567	0.28065
558.44	0.27654	0.2815
558.5	0.27701	0.28196
558.56	0.27715	0.28207
558.62	0.27699	0.28189
558.68	0.27659	0.28145
558.74	0.27596	0.28078
558.8	0.27514	0.27992
558.86	0.27416	0.2789
558.92	0.27305	0.27774
558.98	0.27186	0.2765
559.04	0.27064	0.27523
559.1	0.26944	0.27398
559.16	0.26834	0.27283
559.22	0.2674	0.27184
559.28	0.26668	0.27108
559.34	0.26624	0.2706
559.4	0.26611	0.27045
559.46	0.26633	0.27065
559.52	0.2669	0.27121
559.58	0.26782	0.27212
559.64	0.26906	0.27336
559.7	0.2706	0.27488
559.76	0.27237	0.27664
559.82	0.27433	0.27858
559.88	0.27639	0.28062
559.94	0.2785	0.2827
560	0.28057	0.28476
560.06	0.28254	0.28672
560.12	0.28435	0.28852
560.18	0.28595	0.29013
560.24	0.28731	0.29148
560.3	0.28838	0.29255
560.36	0.28914	0.29331
560.42	0.28958	0.29374
560.48	0.28966	0.2938
560.54	0.28938	0.29348
560.6	0.28871	0.29277
560.66	0.28764	0.29164
560.72	0.28617	0.29011
560.78	0.28429	0.28817
560.84	0.28203	0.28585
560.9	0.27942	0.28318
560.96	0.2765	0.2802
561.02	0.27333	0.27697
561.08	0.26998	0.27355
561.14	0.2665	0.27002
561.2	0.26296	0.26642
561.26	0.25942	0.26281
561.32	0.25592	0.25925
561.38	0.25251	0.25576
561.44	0.24919	0.25239
561.5	0.246	0.24914
561.56	0.24294	0.24602
561.62	0.24003	0.24305
561.68	0.23725	0.24022
561.74	0.2346	0.23753
561.8	0.23209	0.23496
561.86	0.22969	0.23251
561.92	0.22741	0.23016
561.98	0.22521	0.22791
562.04	0.22309	0.22573
562.1	0.22102	0.22361
562.16	0.21901	0.22154
562.22	0.21703	0.21951
562.28	0.21509	0.21752
562.34	0.21318	0.21556
562.4	0.2113	0.21364
562.46	0.20947	0.21176
562.52	0.2077	0.20994
562.58	0.20599	0.20818
562.64	0.20436	0.2065
562.7	0.20283	0.20493
562.76	0.20141	0.20346
562.82	0.20013	0.20213
562.88	0.199	0.20096
562.94	0.19804	0.19995
563	0.19727	0.19914
563.06	0.19671	0.19855
563.12	0.19638	0.19818
563.18	0.19629	0.19806
563.24	0.19646	0.1982
563.3	0.19691	0.19862
563.36	0.19763	0.19932
563.42	0.19864	0.20032
563.48	0.19996	0.20161
563.54	0.20157	0.20321
563.6	0.2035	0.20512
563.66	0.20573	0.20734
563.72	0.20828	0.20987
563.78	0.21114	0.21271
563.84	0.21432	0.21588
563.9	0.21782	0.21936
563.96	0.22163	0.22316
564.02	0.22577	0.22729
564.08	0.23023	0.23174
564.14	0.23502	0.23652
564.2	0.24014	0.24163
564.26	0.24559	0.24707
564.32	0.25137	0.25285
564.38	0.25751	0.25898
564.44	0.264	0.26546
564.5	0.27085	0.2723
564.56	0.2781	0.27953
564.62	0.28575	0.28717
564.68	0.29385	0.29525
564.74	0.30241	0.30379
564.8	0.31148	0.31285
564.86	0.32112	0.32248
564.92	0.33136	0.33272
564.98	0.34228	0.34363
565.05	0.35393	0.35528
565.11	0.36637	0.36772
565.17	0.37968	0.38103
565.23	0.39391	0.39526
565.29	0.40911	0.41047
565.35	0.42533	0.4267
565.41	0.44262	0.44399
565.47	0.46098	0.46237
565.53	0.48042	0.48182
565.59	0.50092	0.50234
565.65	0.52241	0.52385
565.71	0.54481	0.54627
565.77	0.56798	0.56946
565.83	0.59173	0.59322
565.89	0.61583	0.61732
565.95	0.63996	0.64146
566.01	0.66381	0.6653
566.07	0.68698	0.68847
566.13	0.70909	0.71058
566.19	0.72974	0.73122
566.25	0.7486	0.75007
566.31	0.7654	0.76686
566.37	0.77996	0.7814
566.43	0.79224	0.79366
566.49	0.80233	0.80372
566.55	0.81045	0.81181
566.61	0.81692	0.81824
566.67	0.82216	0.82344
566.73	0.82665	0.82788
566.79	0.83085	0.83202
566.85	0.83524	0.83633
566.91	0.84022	0.84122
566.97	0.84613	0.84704
567.03	0.85322	0.85404
567.09	0.86164	0.86238
567.15	0.87145	0.87211
567.21	0.8826	0.88319
567.27	0.89493	0.89546
567.33	0.9082	0.90867
567.39	0.92207	0.9225
567.45	0.93614	0.93652
567.51	0.94994	0.95028
567.57	0.96299	0.96327
567.63	0.97476	0.97498
567.69	0.98475	0.98492
567.75	0.99253	0.99264
567.81	0.9977	0.99776
567.87	1	1
567.93	0.99927	0.99921
567.99	0.99548	0.99536
568.05	0.98875	0.98859
568.11	0.97934	0.97913
568.17	0.9676	0.96734
568.23	0.95397	0.95367
568.29	0.93894	0.9386
568.35	0.92301	0.92263
568.41	0.90663	0.90621
568.47	0.89022	0.88976
568.53	0.87411	0.87361
568.59	0.85852	0.85798
568.65	0.8436	0.84302
568.71	0.82939	0.82875
568.77	0.81582	0.81514
568.83	0.80277	0.80205
568.89	0.79006	0.78931
568.95	0.77747	0.77668
569.01	0.76476	0.76394
569.07	0.7517	0.75085
569.13	0.73807	0.7372
569.19	0.7237	0.72281
569.25	0.70848	0.70758
569.31	0.69234	0.69143
569.37	0.67527	0.67436
569.43	0.65733	0.65641
569.49	0.63861	0.6377
569.55	0.61926	0.61837
569.61	0.59947	0.59859
569.67	0.57944	0.57857
569.73	0.55937	0.55851
569.79	0.53947	0.53863
569.85	0.51993	0.51912
569.91	0.50093	0.50014
569.97	0.48261	0.48184
570.03	0.46509	0.46434
570.09	0.44846	0.44772
570.15	0.43278	0.43205
570.21	0.41808	0.41736
570.27	0.40438	0.40367
570.33	0.39168	0.39097
570.39	0.37997	0.37926
570.45	0.36922	0.3685
570.51	0.3594	0.35867
570.57	0.35048	0.34974
570.63	0.34241	0.34165
570.69	0.33516	0.33439
570.75	0.3287	0.32791
570.81	0.32299	0.32217
570.87	0.318	0.31715
570.93	0.3137	0.31283
570.99	0.31008	0.30917
571.05	0.30711	0.30617
571.11	0.30479	0.30381
571.17	0.30311	0.30209
571.23	0.30206	0.30099
571.29	0.30165	0.30053
571.35	0.30186	0.30068
571.41	0.3027	0.30147
571.47	0.30419	0.30289
571.53	0.30631	0.30494
571.59	0.30907	0.30763
571.65	0.31249	0.31097
571.71	0.31657	0.31497
571.77	0.32132	0.31963
571.83	0.32674	0.32496
571.89	0.33286	0.33097
571.95	0.33967	0.33768
572.01	0.34719	0.34508
572.07	0.35543	0.3532
572.13	0.36438	0.36202
572.19	0.37404	0.37155
572.25	0.38439	0.38176
572.31	0.3954	0.39263
572.37	0.40704	0.40411
572.43	0.41923	0.41614
572.49	0.43191	0.42866
572.55	0.44499	0.44158
572.61	0.45839	0.45481
572.67	0.47203	0.46826
572.73	0.48582	0.48188
572.79	0.49972	0.4956
572.85	0.51372	0.50941
572.91	0.52782	0.52332
572.97	0.54208	0.53738
573.03	0.5566	0.55169
573.09	0.57148	0.56636
573.15	0.58685	0.58151
573.21	0.60284	0.59727
573.27	0.61955	0.61374
573.33	0.63706	0.63099
573.39	0.65538	0.64906
573.45	0.6745	0.66792
573.51	0.69433	0.68748
573.57	0.71472	0.7076
573.63	0.73547	0.72808
573.69	0.75633	0.74868
573.75	0.77703	0.76912
573.81	0.79729	0.78912
573.87	0.81681	0.80838
573.93	0.83534	0.82666
573.99	0.85265	0.84372
574.05	0.86855	0.85937
574.11	0.88289	0.87349
574.17	0.89556	0.88594
574.23	0.90646	0.89666
574.29	0.91552	0.90556
574.35	0.92266	0.91257
574.41	0.9278	0.91761
574.47	0.93086	0.9206
574.53	0.93177	0.92146
574.59	0.93045	0.92011
574.65	0.92683	0.91648
574.71	0.9209	0.91055
574.77	0.91266	0.90233
574.83	0.90216	0.8919
574.89	0.88954	0.87937
574.95	0.87497	0.86494
575.02	0.8587	0.84885
575.08	0.84103	0.83139
