540	0
543.75	0
547.5	0
551.25	0
555	0
558.75	0
562.5	0
566.25	0
570	0
573.75	0
577.5	0
581.25	0
585	0
588.75	0
592.5	0
596.25	0
600	0
541.88	0
545.63	0
549.38	0
553.13	0
556.88	0
560.63	0
564.38	0
568.13	0
571.88	0
575.63	0
579.38	0
583.13	0
586.88	0
590.63	0
594.38	0
598.13	0
550.31	0
552.19	0
554.06	0
555.94	0
557.81	0
559.69	0
561.56	0
563.44	0
565.31	0
567.19	0
569.06	0
570.94	0
572.81	0
574.69	0
576.56	0
578.44	0
580.31	0
582.19	0
584.06	0
585.94	0
587.81	0
589.69	0
591.56	0
595.31	0
552.66	0
553.59	0
559.22	0
560.16	0
561.09	0
562.03	0
562.97	0
563.91	0
564.84	0
565.78	0
566.72	0
567.66	0
568.59	0
569.53	0
570.47	0
571.41	0
572.34	0
573.28	0
574.22	0
575.16	0
576.09	0
577.03	0
577.97	0
578.91	0
580.78	0
